0.301,9331.456,-6481.8433,5471.254,1055.41,3343.3347,3030.9558,5048.3213,4143.5635,-1234.0183,-429.8921,-217.54439,-3012.8806,-2883.7495,4852.92,-3175.1753
0.302,9330.799,-6483.143,5470.686,1057.1022,3342.2224,3032.3,5048.496,4143.8315,-1234.9775,-431.8267,-217.49738,-3013.3337,-2882.4822,4853.318,-3170.5735
0.303,9330.142,-6484.443,5470.1167,1058.7928,3341.1104,3033.6443,5048.671,4144.099,-1235.9364,-433.76114,-217.45049,-3013.7864,-2881.2163,4853.718,-3165.9722
0.304,9329.483,-6485.742,5469.5493,1060.4851,3339.998,3034.9883,5048.846,4144.366,-1236.8951,-435.69452,-217.40372,-3014.2397,-2879.9502,4854.1167,-3161.372
0.305,9328.826,-6487.0425,5468.981,1062.1764,3338.8855,3036.3318,5049.021,4144.634,-1237.854,-437.6285,-217.35672,-3014.693,-2878.6836,4854.5146,-3156.771
0.306,9328.168,-6488.3413,5468.413,1063.8673,3337.7734,3037.6758,5049.1973,4144.902,-1238.8127,-439.56174,-217.30983,-3015.1458,-2877.4175,4854.9146,-3152.1704
0.307,9327.51,-6489.6416,5467.844,1065.558,3336.6611,3039.0195,5049.3716,4145.1685,-1239.7715,-441.49512,-217.26257,-3015.5986,-2876.152,4855.312,-3147.5706
0.308,9326.853,-6490.9404,5467.2764,1067.2489,3335.5496,3040.363,5049.5474,4145.437,-1240.7302,-443.42865,-217.21617,-3016.052,-2874.8857,4855.711,-3142.9702
0.309,9326.195,-6492.24,5466.7085,1068.9406,3334.4373,3041.7063,5049.721,4145.704,-1241.6888,-445.3623,-217.16904,-3016.505,-2873.619,4856.1104,-3138.3704
0.31,9325.537,-6493.5396,5466.14,1070.6313,3333.3252,3043.0498,5049.8975,4145.9717,-1242.6475,-447.29526,-217.12204,-3016.9583,-2872.3535,4856.5073,-3133.771
0.311,9324.88,-6494.839,5465.5713,1072.3218,3332.2134,3044.3933,5050.0723,4146.2393,-1243.6057,-449.22818,-217.07455,-3017.4114,-2871.088,4856.9077,-3129.1726
0.312,9324.222,-6496.138,5465.004,1074.0128,3331.1016,3045.7366,5050.2466,4146.507,-1244.5645,-451.1614,-217.0279,-3017.8645,-2869.822,4857.306,-3124.573
0.313,9323.564,-6497.437,5464.436,1075.7034,3329.99,3047.0796,5050.422,4146.7744,-1245.5226,-453.09464,-216.98077,-3018.317,-2868.5562,4857.7036,-3119.9753
0.314,9322.907,-6498.7363,5463.867,1077.3938,3328.8787,3048.423,5050.5967,4147.042,-1246.481,-455.0268,-216.93365,-3018.7703,-2867.2908,4858.1025,-3115.377
