0.041668,0.029464
0.041986,0.029689
0.042306,0.029915
0.042627,0.030142
0.04295,0.03037
0.043274,0.030599
0.0436,0.03083
0.043927,0.031061
0.044256,0.031294
0.044586,0.031527
0.044919,0.031762
0.045252,0.031998
0.045588,0.032235
0.045925,0.032474
0.046263,0.032713
0.046603,0.032954
0.046945,0.033195
0.047289,0.033438
0.047634,0.033682
0.047981,0.033928
0.04833,0.034174
0.04868,0.034422
0.049032,0.034671
0.049386,0.034921
0.049741,0.035172
0.050099,0.035425
0.050458,0.035679
0.050818,0.035934
0.051181,0.03619
0.051545,0.036448
0.051912,0.036707
0.05228,0.036967
0.052649,0.037229
0.053021,0.037492
0.053395,0.037756
0.05377,0.038021
0.054147,0.038288
0.054526,0.038556
0.054907,0.038825
0.05529,0.039096
0.055675,0.039368
0.056062,0.039642
0.056451,0.039917
0.056842,0.040193
0.057234,0.040471
0.057629,0.04075
0.058026,0.04103
0.058424,0.041312
0.058825,0.041595
0.059228,0.04188
0.059632,0.042166
0.060039,0.042454
0.060448,0.042743
0.060859,0.043034
0.061272,0.043326
0.061688,0.04362
0.062105,0.043915
0.062524,0.044211
0.062946,0.04451
0.06337,0.044809
0.063796,0.045111
0.064224,0.045413
0.064655,0.045718
0.065087,0.046024
0.065522,0.046331
0.065959,0.04664
0.066399,0.046951
0.06684,0.047263
0.067284,0.047577
0.067731,0.047893
0.06818,0.04821
0.068631,0.048529
0.069084,0.04885
0.06954,0.049172
0.069998,0.049496
0.070459,0.049822
0.070922,0.050149
0.071387,0.050478
0.071855,0.050809
0.072325,0.051142
0.072798,0.051476
0.073274,0.051812
0.073752,0.05215
0.074232,0.05249
0.074715,0.052832
0.075201,0.053175
0.075689,0.05352
0.07618,0.053867
0.076673,0.054216
0.07717,0.054567
0.077668,0.05492
0.07817,0.055274
0.078674,0.055631
0.079181,0.055989
0.079691,0.05635
0.080203,0.056712
0.080718,0.057077
0.081236,0.057443
0.081757,0.057811
0.082281,0.058181
0.082808,0.058554
0.083337,0.058928
0.083869,0.059305
0.084405,0.059683
0.084943,0.060064
0.085484,0.060446
0.086028,0.060831
0.086575,0.061218
0.087125,0.061607
0.087679,0.061998
0.088235,0.062392
0.088794,0.062787
0.089357,0.063185
0.089922,0.063585
0.090491,0.063987
0.091063,0.064391
0.091638,0.064798
0.092217,0.065207
0.092798,0.065618
0.093383,0.066032
0.093972,0.066448
0.094563,0.066866
0.095158,0.067287
0.095756,0.06771
0.096358,0.068135
0.096963,0.068563
0.097571,0.068993
0.098183,0.069426
0.098799,0.069861
0.099418,0.070299
0.10004,0.070739
0.10067,0.071182
0.1013,0.071627
0.10193,0.072075
0.10257,0.072525
0.10321,0.072978
0.10385,0.073434
0.1045,0.073892
0.10515,0.074353
0.10581,0.074816
0.10647,0.075283
0.10713,0.075752
0.1078,0.076223
0.10847,0.076698
0.10914,0.077175
0.10982,0.077655
0.1105,0.078138
0.11119,0.078623
0.11188,0.079112
0.11258,0.079603
0.11328,0.080098
0.11398,0.080595
0.11469,0.081095
0.1154,0.081598
0.11611,0.082105
0.11683,0.082614
0.11756,0.083126
0.11829,0.083641
0.11902,0.08416
0.11976,0.084681
0.1205,0.085206
0.12125,0.085733
0.122,0.086264
0.12275,0.086799
0.12351,0.087336
0.12428,0.087877
0.12505,0.088421
0.12582,0.088968
0.1266,0.089518
0.12738,0.090072
0.12817,0.09063
0.12896,0.09119
0.12976,0.091755
0.13056,0.092322
0.13137,0.092893
0.13218,0.093468
0.133,0.094046
0.13382,0.094628
0.13465,0.095213
0.13549,0.095802
0.13632,0.096395
0.13717,0.096992
0.13802,0.097592
0.13887,0.098195
0.13973,0.098803
0.14059,0.099415
0.14146,0.10003
0.14234,0.10065
0.14322,0.10127
0.14411,0.1019
0.145,0.10253
0.1459,0.10317
0.1468,0.1038
0.14771,0.10445
0.14863,0.10509
0.14955,0.10575
0.15047,0.1064
0.15141,0.10706
0.15235,0.10772
0.15329,0.10839
0.15424,0.10907
0.1552,0.10974
0.15616,0.11042
0.15713,0.11111
0.15811,0.1118
0.15909,0.11249
0.16008,0.11319
0.16107,0.1139
0.16208,0.11461
0.16308,0.11532
0.1641,0.11604
0.16512,0.11676
0.16615,0.11749
0.16718,0.11822
0.16823,0.11895
0.16928,0.1197
0.17033,0.12044
0.17139,0.12119
0.17246,0.12195
0.17354,0.12271
0.17463,0.12348
0.17572,0.12425
0.17682,0.12503
0.17792,0.12581
0.17904,0.1266
0.18016,0.12739
0.18129,0.12819
0.18242,0.12899
0.18357,0.1298
0.18472,0.13062
0.18588,0.13144
0.18705,0.13226
0.18822,0.13309
0.18941,0.13393
0.1906,0.13477
0.1918,0.13562
0.19301,0.13648
0.19423,0.13734
0.19545,0.13821
0.19669,0.13908
0.19793,0.13996
0.19918,0.14084
0.20044,0.14173
0.20171,0.14263
0.20299,0.14353
0.20427,0.14444
0.20557,0.14536
0.20687,0.14628
0.20819,0.14721
0.20951,0.14815
0.21085,0.14909
0.21219,0.15004
0.21354,0.151
0.2149,0.15196
0.21627,0.15293
0.21765,0.15391
0.21905,0.15489
0.22045,0.15588
0.22186,0.15688
0.22328,0.15788
0.22471,0.1589
0.22616,0.15992
0.22761,0.16094
0.22907,0.16198
0.23055,0.16302
0.23203,0.16407
0.23353,0.16513
0.23503,0.16619
0.23655,0.16727
0.23808,0.16835
0.23962,0.16944
0.24118,0.17054
0.24274,0.17164
0.24431,0.17276
0.2459,0.17388
0.2475,0.17501
0.24911,0.17615
0.25074,0.1773
0.25237,0.17845
0.25402,0.17962
0.25568,0.18079
0.25735,0.18198
0.25904,0.18317
0.26074,0.18437
0.26245,0.18558
0.26417,0.1868
0.26591,0.18803
0.26766,0.18927
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
