0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.301,8639.0,-2712.8,1957.1,2769.3,2644.7,2185.4,1687.8,2163.1,-354.88,766.8,-1387.8,-386.43,-1807.9,-763.25,-2523.8
0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.302,8636.7,-2724.4,1964.6,2769.0,2634.8,2181.0,1686.1,2157.6,-360.45,769.04,-1389.0,-386.01,-1808.8,-756.56,-2522.0
0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.303,8634.4,-2736.0,1972.0,2768.6,2624.8,2176.5,1684.4,2152.2,-365.99,771.29,-1390.2,-385.59,-1809.7,-749.85,-2520.3
0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.304,8632.1,-2747.6,1979.5,2768.2,2614.9,2172.1,1682.7,2146.8,-371.48,773.53,-1391.4,-385.14,-1810.7,-743.18,-2518.5
0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.305,8629.9,-2759.2,1987.0,2767.8,2604.8,2167.7,1681.0,2141.3,-376.98,775.81,-1392.7,-384.71,-1811.6,-736.47,-2516.8
0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.306,8627.5,-2770.7,1994.5,2767.3,2594.9,2163.5,1679.3,2135.8,-382.4,778.05,-1394.0,-384.2,-1812.5,-729.86,-2515.0
0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.307,8624.9,-2781.8,2002.1,2766.1,2585.2,2159.5,1677.1,2130.2,-387.63,780.18,-1395.4,-383.44,-1813.4,-723.6,-2512.8
0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.308,8623.1,-2794.1,2009.7,2766.4,2574.8,2154.9,1675.9,2124.7,-393.21,782.61,-1396.7,-383.27,-1814.4,-716.48,-2511.7
0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.309,8620.8,-2805.7,2017.3,2765.9,2564.8,2150.8,1674.1,2119.2,-398.56,784.9,-1398.1,-382.76,-1815.3,-709.83,-2510.0
0.0,0.5371606587155331,1.01642079247645,-3.1502911401703297,1.6165228351117797,0.0,1.0,-4.08482411682325,6.61934635300307,-5.31658479192205,2.11560994953312,-0.33354739379089,0.31,8618.5,-2817.3,2024.9,2765.4,2554.7,2146.6,1672.5,2113.6,-403.9,787.23,-1399.4,-382.31,-1816.2,-703.09,-2508.4
