8372.0,-3882.6,2819.5,2598.8,1601.7,1931.2,1447.9,1512.9,-727.81,965.98,-1623.9,-231.69,-1938.8,-89.673,-2393.5
8362.7,-3911.6,2843.7,2589.3,1575.0,1928.5,1437.4,1493.8,-732.06,967.94,-1632.3,-222.82,-1945.0,-71.533,-2390.0
8355.6,-3944.7,2869.9,2582.6,1545.0,1926.9,1429.0,1473.3,-735.79,970.91,-1641.7,-214.23,-1951.7,-51.82,-2388.8
8346.9,-3975.1,2894.9,2574.2,1516.8,1924.9,1419.8,1453.3,-739.37,973.3,-1650.4,-205.59,-1958.3,-32.44,-2387.0
8338.5,-4006.0,2920.2,2566.1,1488.2,1923.3,1410.8,1433.0,-742.63,975.69,-1659.3,-196.87,-1965.2,-12.82,-2385.5
8330.2,-4036.8,2945.5,2558.0,1459.7,1921.9,1401.7,1412.7,-745.5,977.77,-1668.2,-187.81,-1972.3,6.8355,-2384.2
8321.7,-4067.2,2970.5,2549.6,1431.5,1920.7,1392.4,1392.5,-748.06,979.59,-1677.1,-178.58,-1979.7,26.546,-2382.9
8313.4,-4097.8,2995.8,2541.3,1403.1,1919.6,1383.1,1372.1,-750.37,981.36,-1686.1,-169.27,-1987.2,46.441,-2381.8
8304.8,-4127.8,3020.5,2532.7,1375.3,1918.6,1373.5,1352.0,-752.2,982.49,-1695.0,-159.44,-1995.1,66.194,-2380.6
8296.4,-4157.9,3045.5,2524.2,1347.2,1917.9,1364.2,1331.5,-753.81,983.75,-1704.0,-149.73,-2003.1,86.326,-2379.9
8288.1,-4188.2,3070.6,2515.8,1318.9,1917.4,1354.9,1310.8,-755.12,984.93,-1713.1,-139.9,-2011.3,106.67,-2379.4
8279.6,-4218.0,3095.5,2507.3,1290.9,1917.0,1345.4,1290.3,-756.1,985.76,-1722.1,-129.83,-2019.8,127.02,-2378.9
8271.0,-4247.5,3120.1,2498.5,1263.2,1916.7,1335.9,1269.8,-756.75,986.29,-1731.0,-119.55,-2028.5,147.45,-2378.6
8262.6,-4277.2,3144.9,2489.9,1235.3,1916.6,1326.4,1249.1,-757.08,986.69,-1740.0,-109.09,-2037.5,168.06,-2378.5
8253.7,-4306.2,3169.3,2481.0,1207.9,1916.5,1316.8,1228.6,-757.14,986.8,-1748.9,-98.536,-2046.6,188.75,-2378.5
8245.2,-4335.5,3193.9,2472.3,1180.3,1916.7,1307.2,1207.8,-756.87,986.78,-1757.8,-87.792,-2056.1,209.63,-2378.7
8237.0,-4365.2,3218.7,2463.7,1152.4,1917.2,1297.8,1186.9,-756.26,986.65,-1767.0,-76.841,-2065.8,230.72,-2379.2
8223.7,-4387.1,3239.1,2451.8,1130.0,1915.1,1286.8,1168.6,-755.72,984.62,-1773.8,-65.996,-2075.1,250.85,-2378.4
8215.3,-4416.3,3263.6,2443.2,1102.3,1915.8,1277.4,1147.6,-754.49,984.08,-1782.9,-54.771,-2085.2,272.24,-2379.3
8206.7,-4445.0,3287.8,2434.5,1075.0,1916.5,1267.8,1126.7,-753.01,983.22,-1791.8,-43.37,-2095.6,293.68,-2380.3
8198.6,-4474.2,3312.2,2425.8,1047.5,1917.4,1258.2,1105.7,-751.25,982.15,-1800.9,-31.708,-2106.3,315.29,-2381.4
8193.5,-4507.3,3338.8,2418.9,1017.0,1920.2,1249.2,1082.9,-748.88,981.6,-1811.2,-19.591,-2118.1,337.81,-2383.3
