3458.5,820.44,1279.9,1665.0,2912.5,2273.1,2099.1,1371.5,1247.4,-114.93,-1473.5,-1060.2,-844.33,-1291.6,-4593.5
3461.3,824.29,1280.1,1657.0,2908.6,2267.2,2079.6,1342.2,1239.3,-104.11,-1482.3,-1080.1,-836.86,-1259.7,-4590.1
3464.3,827.61,1280.9,1648.9,2904.0,2262.0,2060.9,1311.9,1230.8,-92.059,-1491.0,-1101.0,-829.25,-1227.4,-4587.1
3467.0,830.9,1282.5,1640.7,2898.3,2257.0,2043.3,1281.6,1221.2,-79.882,-1498.8,-1121.9,-822.13,-1195.4,-4583.4
3469.7,833.81,1284.8,1632.3,2891.6,2252.4,2026.5,1250.8,1210.7,-66.963,-1506.3,-1143.3,-815.06,-1163.4,-4579.8
3472.4,836.41,1287.8,1623.9,2884.0,2248.1,2010.8,1219.8,1199.2,-53.713,-1513.1,-1164.9,-808.28,-1131.6,-4575.6
3475.1,838.57,1291.6,1615.6,2875.2,2244.0,1996.0,1188.7,1186.8,-40.002,-1519.5,-1186.8,-801.64,-1100.0,-4571.2
3477.9,840.15,1296.2,1607.4,2865.4,2240.3,1982.1,1157.2,1173.5,-25.646,-1525.5,-1209.1,-795.0,-1068.5,-4566.7
3480.9,840.94,1301.7,1599.4,2854.3,2236.6,1969.3,1125.7,1159.1,-10.868,-1531.1,-1231.4,-788.42,-1037.5,-4561.6
3484.1,841.06,1307.9,1591.8,2842.1,2233.1,1957.4,1094.1,1143.8,4.2979,-1536.3,-1253.9,-781.91,-1007.0,-4556.2
3487.6,840.34,1314.9,1584.5,2828.7,2229.7,1946.5,1062.6,1127.4,19.8,-1541.1,-1276.4,-775.46,-977.04,-4550.2
3491.4,838.67,1322.6,1577.7,2814.2,2226.3,1936.5,1031.1,1110.1,35.668,-1545.6,-1298.9,-769.03,-947.75,-4543.7
3495.6,836.04,1331.2,1571.4,2798.4,2222.9,1927.5,999.69,1091.8,52.017,-1549.9,-1321.6,-762.48,-918.92,-4536.9
3500.2,832.35,1340.5,1565.6,2781.5,2219.5,1919.2,968.52,1072.6,68.553,-1554.0,-1344.0,-756.0,-890.98,-4529.3
3505.3,827.55,1350.3,1560.5,2763.6,2215.9,1911.7,937.59,1052.5,85.338,-1557.8,-1366.2,-749.52,-863.86,-4521.1
3511.0,821.52,1360.9,1556.1,2744.4,2212.4,1905.1,906.69,1031.6,102.61,-1561.7,-1388.4,-742.88,-837.46,-4512.5
