0,81037795,61093636,81037677,61094706,15340.000,-139100.000,15340.000,-139100.000,45,-842
1,81037795,61093636,81037683,61107316,14560.000,-1778400.000,14560.000,-1778400.000,43,-866
2,81037795,61093636,81037693,61117537,13260.000,-3107130.000,13260.000,-3107130.000,43,-861
3,81037832,61093636,81037698,61125499,17420.000,-4142190.000,17420.000,-4142190.000,43,-838
4,81037869,61093636,81037695,61131308,22620.000,-4897360.000,22620.000,-4897360.000,45,-800
5,81037907,61093636,81037690,61134999,28210.000,-5377190.000,28210.000,-5377190.000,44,-744
6,81037982,61093636,81037681,61136821,39130.000,-5614050.000,39130.000,-5614050.000,48,-677
7,81038057,61093636,81037668,61136935,50570.000,-5628870.000,50570.000,-5628870.000,45,-601
8,81038133,61093636,81037660,61135700,61490.000,-5468320.000,61490.000,-5468320.000,46,-525
9,81038246,61093636,81037660,61133457,76180.000,-5176730.000,76180.000,-5176730.000,48,-452
10,81038359,61093636,81037663,61130373,90480.000,-4775810.000,90480.000,-4775810.000,44,-382
11,81038472,61093636,81037678,61126569,103220.000,-4281290.000,103220.000,-4281290.000,50,-314
12,81038622,61093636,81037693,61122265,120770.000,-3721770.000,120770.000,-3721770.000,49,-246
13,81038773,61093636,81037713,61117593,137800.000,-3114410.000,137800.000,-3114410.000,50,-182
14,81038924,61093636,81037728,61112691,155480.000,-2477150.000,155480.000,-2477150.000,52,-124
15,81039112,61093636,81037749,61107608,177190.000,-1816360.000,177190.000,-1816360.000,51,-62
16,81039300,61093636,81037761,61102611,200070.000,-1166750.000,200070.000,-1166750.000,56,-19
17,81039489,61093636,81037770,61097763,223470.000,-536510.000,223470.000,-536510.000,56,25
18,81039715,61093636,81037773,61093026,252460.000,79300.000,252460.000,79300.000,58,61
19,81039941,61093636,81037779,61088610,281060.000,653380.000,281060.000,653380.000,62,104
20,81040167,61093636,81037786,61084557,309530.000,1180270.000,309530.000,1180270.000,63,135
21,81040430,61093636,81037804,61080915,341380.000,1653730.000,341380.000,1653730.000,65,156
22,81040694,61093636,81037837,61077701,371410.000,2071550.000,371410.000,2071550.000,68,176
23,81040958,61093636,81037877,61075003,400530.000,2422290.000,400530.000,2422290.000,68,184
24,81041259,61093636,81037925,61072834,433420.000,2704260.000,433420.000,2704260.000,72,188
25,81041561,61093636,81037977,61071201,465920.000,2916550.000,465920.000,2916550.000,73,184
26,81041863,61093636,81038032,61070091,498030.000,3060850.000,498030.000,3060850.000,76,176
27,81042201,61093636,81038095,61069500,533780.000,3137680.000,533780.000,3137680.000,78,164
28,81042540,61093636,81038169,61069414,568230.000,3148860.000,568230.000,3148860.000,81,146
29,81042879,61093636,81038243,61069737,602680.000,3106870.000,602680.000,3106870.000,83,124
30,81043255,61093636,81038313,61070343,642460.000,3028090.000,642460.000,3028090.000,85,109
31,81043632,61093636,81038393,61071101,681070.000,2929550.000,681070.000,2929550.000,89,99
32,81044009,61093636,81038473,61071946,719680.000,2819700.000,719680.000,2819700.000,95,86
33,81044423,61093636,81038559,61072857,762320.000,2701270.000,762320.000,2701270.000,100,77
34,81044837,61093636,81038664,61073799,802490.000,2578810.000,802490.000,2578810.000,102,72
35,81045252,61093636,81038765,61074745,843310.000,2455830.000,843310.000,2455830.000,104,65
36,81045704,61093636,81038883,61075675,886730.000,2334930.000,886730.000,2334930.000,108,61
37,81046156,61093636,81039013,61076577,928590.000,2217670.000,928590.000,2217670.000,108,55
38,81046609,61093636,81039155,61077434,969020.000,2106260.000,969020.000,2106260.000,113,55
39,81047098,61093636,81039309,61078234,1012570.000,2002260.000,1012570.000,2002260.000,117,52
40,81047588,61093636,81039460,61078980,1056640.000,1905280.000,1056640.000,1905280.000,122,52
41,81048078,61093637,81039629,61079677,1098370.000,1814800.000,1098370.000,1814800.000,130,51
42,81048605,61093637,81039809,61080324,1143480.000,1730690.000,1143480.000,1730690.000,132,50
43,81049132,61093637,81039995,61080919,1187810.000,1653340.000,1187810.000,1653340.000,131,48
44,81049660,61093638,81040201,61081476,1229670.000,1581060.000,1229670.000,1581060.000,140,49
