0.0036278,0.0025652
0.0036985,0.0026152
0.0036836,0.0026047
0.0037254,0.0026343
0.0037108,0.0026239
0.0036822,0.0026037
0.0037764,0.0026703
0.0036754,0.0025989
0.0035896,0.0025383
0.0036085,0.0025516
0.0035963,0.0025429
0.0036112,0.0025535
0.003593,0.0025406
0.0035713,0.0025253
0.0037614,0.0026597
0.0035844,0.0025346
0.0037425,0.0026464
0.0036442,0.0025769
0.0035827,0.0025333
0.0036331,0.002569
0.003757,0.0026566
0.0036472,0.0025789
0.0037915,0.002681
0.0037272,0.0026356
0.0037245,0.0026337
0.003572,0.0025258
0.0036798,0.002602
0.0035858,0.0025355
0.0035721,0.0025258
0.0037855,0.0026767
0.0037017,0.0026175
0.0037845,0.0026761
0.003688,0.0026078
0.0035372,0.0025012
0.0035239,0.0024918
0.0035083,0.0024807
0.0036681,0.0025937
0.00362,0.0025597
0.0036368,0.0025716
0.0035303,0.0024963
0.0035734,0.0025268
0.0036869,0.002607
0.0036492,0.0025804
0.0036331,0.002569
0.003488,0.0024664
0.0037483,0.0026505
0.003667,0.0025929
0.003709,0.0026226
0.0034429,0.0024345
0.0038759,0.0027406
0.0038621,0.0027309
0.0036573,0.0025861
0.0035134,0.0024844
0.0037538,0.0026543
0.0035711,0.0025251
0.0035819,0.0025328
0.0037122,0.0026249
0.0036424,0.0025756
0.0035777,0.0025298
0.0037349,0.002641
0.0038276,0.0027065
0.0035766,0.0025291
0.0036618,0.0025893
0.0036102,0.0025528
0.0035986,0.0025446
0.0036307,0.0025673
0.0034845,0.0024639
0.0036063,0.00255
0.0035757,0.0025284
0.0037244,0.0026335
0.0038205,0.0027015
0.0035913,0.0025395
0.0036567,0.0025857
0.0036331,0.002569
0.0035976,0.0025439
0.0035916,0.0025396
0.003534,0.0024989
0.0036704,0.0025954
0.0036208,0.0025603
0.0036245,0.0025629
0.0035654,0.0025211
0.0034889,0.002467
0.0035018,0.0024761
0.0038182,0.0026999
0.0036074,0.0025508
0.0036844,0.0026053
0.0035425,0.0025049
0.003488,0.0024664
0.003481,0.0024615
0.0036224,0.0025614
0.0036135,0.0025551
0.0036294,0.0025663
0.0034551,0.0024431
0.0035588,0.0025164
0.0034202,0.0024184
0.0037002,0.0026164
0.0035229,0.002491
0.0036046,0.0025488
0.0035977,0.0025439
0.0035203,0.0024892
0.003596,0.0025427
0.003522,0.0024904
0.0033289,0.0023539
0.0036783,0.002601
0.0035886,0.0025375
0.003496,0.0024721
0.003736,0.0026418
0.0036066,0.0025503
0.0035258,0.0024931
0.0035449,0.0025066
0.0035266,0.0024937
0.0034501,0.0024396
0.0036703,0.0025953
0.0035108,0.0024825
0.0035627,0.0025192
0.0035317,0.0024973
0.0034435,0.0024349
0.0035392,0.0025026
0.0035796,0.0025311
0.003328,0.0023533
0.0035958,0.0025426
0.0034754,0.0024575
0.0035025,0.0024766
0.0036432,0.0025761
0.0034126,0.0024131
0.0034732,0.0024559
0.00346,0.0024466
0.0034825,0.0024625
0.0033866,0.0023947
0.0034559,0.0024437
0.0035086,0.002481
0.0035113,0.0024828
0.0035581,0.002516
0.0034908,0.0024683
0.0037193,0.0026299
0.003385,0.0023936
0.003432,0.0024268
0.0035043,0.0024779
0.0034764,0.0024582
0.0035687,0.0025234
0.0035314,0.0024971
0.0034859,0.0024649
0.003631,0.0025675
0.0034906,0.0024682
0.0035154,0.0024858
0.0033521,0.0023703
0.0034512,0.0024403
0.0036099,0.0025526
0.0037283,0.0026363
0.0035246,0.0024923
0.0034348,0.0024288
0.0036333,0.0025692
0.0034463,0.0024369
0.0034157,0.0024153
0.0035343,0.0024991
0.0035676,0.0025226
0.0036024,0.0025473
0.0037027,0.0026182
0.0034985,0.0024738
0.0035064,0.0024794
0.0033628,0.0023778
0.0037003,0.0026165
0.003517,0.0024869
0.0035358,0.0025002
0.0034079,0.0024098
0.0035572,0.0025153
0.0034039,0.0024069
0.0034843,0.0024638
0.0035119,0.0024833
0.0034469,0.0024373
0.0033856,0.002394
0.0035826,0.0025333
0.0035135,0.0024844
0.0035104,0.0024822
0.0035126,0.0024838
0.0034887,0.0024669
0.0034707,0.0024542
0.0033953,0.0024009
0.0032939,0.0023291
0.0034369,0.0024303
0.0034406,0.0024329
0.0035131,0.0024841
0.0034989,0.0024741
0.0035801,0.0025315
0.0035283,0.0024949
0.003478,0.0024593
0.0036424,0.0025756
0.0034792,0.0024602
0.003458,0.0024452
0.0034613,0.0024475
0.0034048,0.0024076
0.0035336,0.0024986
0.0034395,0.0024321
0.0034091,0.0024106
0.0035199,0.0024889
0.0035021,0.0024764
0.0035918,0.0025398
0.0033312,0.0023555
0.0035035,0.0024774
0.0035041,0.0024777
0.0032992,0.0023329
0.0035912,0.0025394
0.0033867,0.0023947
0.0034282,0.0024241
0.003477,0.0024586
0.0034793,0.0024603
0.0035079,0.0024804
0.0031519,0.0022288
0.003386,0.0023943
0.0034888,0.002467
0.0033103,0.0023407
0.0033925,0.0023989
0.0036592,0.0025874
0.0034193,0.0024178
0.0034983,0.0024736
0.0033519,0.0023701
0.0034191,0.0024177
0.0033207,0.0023481
0.0033912,0.002398
0.0034216,0.0024194
0.0033718,0.0023842
0.0034238,0.002421
0.0032636,0.0023077
0.0033535,0.0023713
0.0035265,0.0024936
0.0034111,0.002412
0.0034985,0.0024738
0.0033924,0.0023988
0.0035775,0.0025297
0.0034035,0.0024066
0.0032523,0.0022997
0.0034185,0.0024172
0.0032764,0.0023168
0.0034293,0.0024249
0.0033449,0.0023652
0.0036115,0.0025537
0.0035596,0.002517
0.00332,0.0023476
0.0033765,0.0023875
0.0035332,0.0024983
0.0033462,0.0023661
0.0033073,0.0023386
0.0033928,0.0023991
0.003288,0.0023249
0.0032894,0.0023259
0.0033523,0.0023704
0.0033622,0.0023774
0.0033426,0.0023636
0.0034426,0.0024343
0.0034804,0.002461
0.0034599,0.0024465
0.0032603,0.0023054
0.0034182,0.002417
0.0033525,0.0023706
0.0033048,0.0023369
0.0033243,0.0023506
0.0034186,0.0024173
0.0034832,0.002463
0.0033656,0.0023798
0.0033391,0.0023611
0.0034236,0.0024209
0.0033919,0.0023984
0.0033254,0.0023514
0.0032095,0.0022695
0.0032739,0.002315
0.0032639,0.0023079
0.0034021,0.0024056
0.0035016,0.002476
0.003331,0.0023554
0.0033428,0.0023637
0.0031665,0.0022391
0.0034501,0.0024396
0.0033246,0.0023508
0.0035056,0.0024788
0.0034432,0.0024347
0.0033757,0.002387
0.0032846,0.0023226
0.0033922,0.0023987
0.0033659,0.00238
