91.418,16.393,16.308
98.225,21.885,21.821
96.576,23.636,23.574
92.245,15.447,15.365
90.003,10.491,10.365
90.542,14.043,13.946
93.11,9.0227,8.8923
89.299,12.128,12.022
91.046,16.999,16.917
90.234,10.505,10.381
92.271,12.968,12.865
88.897,9.2839,9.1454
91.195,14.371,14.275
91.681,13.564,13.471
92.256,14.127,14.027
87.648,7.5142,7.3497
95.788,22.478,22.417
91.728,12.701,12.591
92.29,19.967,19.894
89.557,11.962,11.855
91.603,12.636,12.528
92.567,18.041,17.966
91.933,13.463,13.367
88.747,13.356,13.257
95.757,19.515,19.447
92.934,14.561,14.475
93.298,15.388,15.294
93.707,18.276,18.195
90.693,11.14,11.023
93.326,13.642,13.552
91.788,18.026,17.951
94.224,15.878,15.785
97.37,25.421,25.366
95.633,20.654,20.582
94.989,18.603,18.533
91.467,12.41,12.306
95.455,25.652,25.594
87.546,11.987,11.88
91.821,11.968,11.855
97.761,30.287,30.231
93.625,19.862,19.793
95.761,21.305,21.238
94.43,23.251,23.189
87.502,9.407,9.2681
91.263,12.5,12.399
90.022,10.497,10.374
90.93,13.148,13.045
90.543,11.621,11.506
98.459,26.48,26.422
89.519,10.04,9.9095
93.619,16.066,15.984
88.448,12.902,12.805
97.815,25.197,25.138
94.534,23.846,23.786
91.736,16.359,16.279
89.28,14.195,14.101
91.666,12.301,12.188
90.828,17.461,17.384
87.938,10.561,10.443
91.379,18.197,18.122
99.195,26.721,26.666
92.524,19.215,19.145
90.331,19.718,19.648
97.69,26.071,26.012
89.543,9.9154,9.7887
94.044,18.003,17.929
88.399,16.979,16.902
88.332,10.287,10.158
90.565,10.847,10.724
96.365,23.681,23.617
93.739,14.007,13.918
89.306,15.619,15.539
89.122,15.624,15.546
91.358,12.662,12.566
90.45,16.249,16.164
91.225,10.342,10.215
92.059,20.155,20.087
94.811,15.32,15.239
90.505,11.161,11.036
92.231,14.357,14.257
92.424,11.015,10.904
92.169,14.322,14.228
89.479,9.9139,9.7881
91.48,14.807,14.718
93.367,14.645,14.559
94.91,21.825,21.76
91.199,12.076,11.966
89.645,12.775,12.673
91.286,12.841,12.736
92.697,15.873,15.784
93.547,19.651,19.573
91.929,13.008,12.9
88.908,12.923,12.821
91.059,12.365,12.255
97.183,24.635,24.58
92.371,18.503,18.429
91.252,13.9,13.801
92.152,14.914,14.82
95.319,20.86,20.798
94.224,16.231,16.142
91.369,11.43,11.314
90.055,11.701,11.59
89.65,16.593,16.512
92.887,17.082,16.999
92.471,15.109,15.022
94.323,19.685,19.617
93.234,17.13,17.051
94.316,22.363,22.299
90.431,15.415,15.33
89.982,13.13,13.031
94.693,15.943,15.861
92.484,16.568,16.485
91.34,12.968,12.869
92.791,17.235,17.153
90.852,15.816,15.734
94.941,16.38,16.297
94.14,16.411,16.333
91.229,14.418,14.323
93.436,11.809,11.704
92.44,17.149,17.069
89.432,11.8,11.692
92.463,13.866,13.772
93.496,15.043,14.951
94.086,20.877,20.811
89.392,9.6056,9.4772
87.707,12.023,11.917
93.826,21.374,21.306
90.592,11.394,11.278
89.978,13.269,13.173
93.909,21.561,21.497
91.04,12.508,12.401
93.027,19.481,19.411
89.957,9.9729,9.8428
95.133,22.478,22.417
92.619,10.668,10.556
91.323,14.373,14.279
91.714,17.421,17.344
90.473,12.374,12.266
94.352,21.748,21.685
88.659,10.938,10.824
99.371,28.571,28.52
91.131,12.176,12.064
94.392,21.853,21.787
88.819,10.144,10.017
91.424,10.873,10.755
93.215,13.55,13.459
90.726,13.83,13.729
90.45,14.012,13.919
91.146,17.034,16.956
93.206,15.466,15.385
97.311,25.188,25.128
93.88,21.716,21.653
92.038,20.909,20.843
91.357,13.457,13.357
91.414,11.238,11.118
92.649,12.37,12.272
96.209,24.201,24.142
92.91,13.747,13.658
89.978,12.775,12.667
95.256,21.106,21.038
89.67,14.151,14.055
90.654,15.985,15.904
92.772,14.728,14.63
90.789,14.433,14.338
92.823,18.925,18.853
97.017,19.934,19.867
92.53,15.237,15.142
93.613,12.678,12.581
88.177,11.744,11.634
90.931,14.279,14.184
90.421,12.951,12.846
92.399,13.709,13.608
93.188,11.78,11.678
90.218,11.549,11.438
91.793,12.518,12.408
90.543,10.377,10.251
94.198,20.36,20.288
92.905,15.253,15.171
94.849,18.266,18.196
94.006,19.942,19.871
99.025,27.475,27.418
94.627,17.606,17.529
88.559,12.473,12.371
95.101,19.724,19.654
94.24,18.152,18.076
96.357,20.822,20.758
91.284,10.667,10.544
88.879,13.001,12.898
94.075,22.227,22.164
88.822,15.078,14.992
88.908,9.4798,9.3502
96.35,21.703,21.638
95.322,23.201,23.139
93.07,19.498,19.428
90.851,11.798,11.686
90.958,11.489,11.371
92.098,17.345,17.266
92.555,15.501,15.412
90.228,10.342,10.215
93.001,14.643,14.556
94.794,14.839,14.755
97.215,23.339,23.278
89.47,13.007,12.906
90.057,14.361,14.27
99.337,26.725,26.669
89.47,9.7192,9.5833
99.25,26.65,26.592
95.694,20.09,20.025
92.418,13.641,13.55
92.146,15.601,15.516
92.94,17.84,17.765
94.078,16.454,16.364
90.666,9.0853,8.9469
88.64,13.936,13.844
93.713,14.436,14.336
93.52,21.309,21.244
89.09,8.3149,8.1671
90.694,10.84,10.718
94.587,13.27,13.177
95.196,19.902,19.835
91.582,12.674,12.569
93.782,14.246,14.16
91.9,15.471,15.386
90.501,11.605,11.488
94.315,20.229,20.158
91.874,17.804,17.729
98.715,26.876,26.819
96.555,19.511,19.439
90.542,10.255,10.127
88.006,14.738,14.647
94.387,23.536,23.475
92.502,19.071,19.004
89.89,16.652,16.567
90.447,12.621,12.518
98.561,24.529,24.47
93.674,20.188,20.117
93.143,17.337,17.252
93.747,17.677,17.593
92.68,12.102,12
94.115,19.154,19.08
91.452,13.116,13.011
93.869,16.663,16.577
96.745,18.851,18.78
89.139,13.847,13.761
94.442,21.096,21.03
92.477,19.055,18.983
92.058,16.771,16.692
94.502,21.862,21.797
94.975,20.488,20.42
93.878,20.36,20.291
91.061,18.043,17.97
93.212,19.392,19.314
92.993,19.848,19.781
91.405,13.631,13.533
93.787,20.429,20.36
90.723,13.452,13.354
93.033,12.776,12.679
91.816,13.638,13.535
92.045,16.88,16.797
93.509,19.377,19.307
91.957,17.586,17.509
91.688,10.867,10.749
95.483,22.753,22.688
90.63,10.454,10.328
90.911,14.068,13.979
94.879,23.095,23.034
90.693,13.815,13.719
92.828,15.415,15.32
89.345,12.364,12.257
94.132,19.694,19.623
91.406,15.921,15.838
96.368,19.811,19.743
97.359,25.359,25.3
92.636,17.501,17.424
90.267,9.9649,9.8332
91.631,17.423,17.348
90.372,11.476,11.361
93.279,16.948,16.876
92.885,15.173,15.078
89.398,9.2067,9.0651
90.943,10.819,10.696
89.931,11.411,11.296
98.152,24.816,24.756
91.048,14.495,14.401
91.697,11.888,11.773
95.481,20.82,20.755
91.596,15.008,14.919
91.134,16.033,15.95
90.83,15.265,15.181
93.633,17.165,17.084
93.394,14.978,14.881
91.955,11.454,11.347
94.653,23.156,23.095
91.292,12.554,12.445
94.246,18.58,18.501
92.424,16.925,16.844
97.164,21.788,21.721
92.533,15.373,15.281
90.09,11.311,11.198
90.672,10.098,9.9671
96.907,23.175,23.118
91.259,12.437,12.328
92.821,16.945,16.866
93.631,21.181,21.114
95.01,21.454,21.391
90.777,12.799,12.693
93.321,18.518,18.442
89.452,10.19,10.068
93.408,20.319,20.25
94.622,18.424,18.351
89.981,8.3838,8.2375
90.108,11.64,11.529
94.183,23.127,23.064
91.984,14.271,14.177
93.751,19.143,19.073
91.701,15.373,15.285
96.796,24.329,24.268
91.955,15.319,15.23
95.741,23.308,23.245
89.298,12.345,12.243
89.822,12.28,12.172
93.148,15.124,15.031
94.141,15.118,15.031
89.261,8.4616,8.3156
93.533,18.29,18.214
90.594,9.9463,9.8101
96.079,22.164,22.099
94.783,21.404,21.339
98.36,23.399,23.339
90.457,9.8869,9.7554
93.714,18.372,18.298
93.021,18.202,18.13
90.693,10.07,9.9424
93.967,19.052,18.978
88.751,10.826,10.71
93.408,20.153,20.082
89.786,12.118,12.01
92.226,12.828,12.734
92.35,17.962,17.88
97.525,23.322,23.258
94.854,19.159,19.085
94.273,18.523,18.443
91.29,13.76,13.654
92.132,12.383,12.27
97.263,21.711,21.648
98.775,27.596,27.546
93.277,21.771,21.706
93.261,13.692,13.601
93.306,19.039,18.966
92.167,15.214,15.126
92.971,21.564,21.5
91.612,17.281,17.204
96.12,18.906,18.837
90.606,13.831,13.735
92.15,15.854,15.765
92.53,10.699,10.588
93.796,13.354,13.262
96.943,23.346,23.285
90.42,15.578,15.492
96.808,21.495,21.432
93.823,19.443,19.37
97.305,25.175,25.112
88.515,8.0636,7.9067
90.565,13.637,13.537
94.955,21.303,21.238
90.664,15.299,15.213
92.067,19.289,19.215
98.087,26.871,26.819
93.599,15.343,15.262
94.195,18.39,18.32
98.008,24.592,24.536
92.34,16.286,16.2
95.064,20.485,20.42
95.353,21.041,20.979
93.284,9.7824,9.6594
93.979,20.385,20.316
90.253,14.067,13.976
95.437,23.425,23.363
89.446,8.3736,8.223
92.665,16.125,16.046
91.817,17.026,16.946
94.391,22.789,22.727
92.403,13.981,13.887
93.493,16.888,16.809
90.581,14.655,14.566
92.848,10.938,10.829
88.938,13.117,13.019
94.813,20.755,20.685
92.966,14.113,14.028
91.193,11.978,11.866
93.394,21.382,21.313
91.487,14.59,14.497
96.408,21.174,21.11
89.963,13.092,12.992
90.457,12.965,12.859
93.674,19.893,19.821
86.583,6.5204,6.335
93.702,13.465,13.368
92.573,17.716,17.641
90.383,10.202,10.074
92.959,17.963,17.885
89.636,22.507,22.447
90.58,14.143,14.049
89.564,9.6561,9.5257
91.455,14.721,14.628
94.016,17.343,17.262
90.991,14.361,14.265
91.604,14.842,14.751
98.156,25.56,25.501
92.203,14.749,14.66
94.783,19.723,19.658
92.958,16.531,16.451
92.748,17.922,17.844
91.74,15.285,15.197
95.777,22.397,22.337
98.054,24.301,24.242
91.189,11.754,11.641
93.506,18.355,18.276
97.387,24.31,24.25
97.484,24.276,24.214
92.894,17.745,17.672
93.405,18.573,18.496
90.753,13.671,13.575
94.083,16.286,16.209
88.277,10.765,10.65
91.411,13.413,13.312
91.104,11.441,11.326
94.829,21.63,21.568
91.056,10.745,10.621
93.854,14.905,14.82
93.819,20.678,20.609
95.893,19.882,19.817
92.532,19.593,19.523
92.351,16.368,16.287
92.693,12.816,12.722
93.922,18.342,18.264
95.543,25.894,25.837
91.836,17.109,17.031
93.424,13.626,13.538
90.877,11.062,10.942
93.985,14.645,14.559
96.587,23.549,23.487
91.165,10.165,10.038
99.033,26.481,26.422
91.293,11.937,11.822
91.201,16.465,16.384
90.446,12.128,12.021
98.069,19.906,19.838
89.948,11.979,11.872
92.365,17.967,17.884
91.784,9.4608,9.3208
93.638,18.057,17.98
91.478,18.979,18.913
95.77,25.694,25.639
92.939,17.855,17.778
96.997,23.169,23.106
95.508,21.684,21.618
93.052,16.871,16.788
94.436,19.821,19.753
93.58,18.373,18.296
87.837,12.348,12.252
97.076,25.524,25.467
88.743,12.846,12.746
93.18,15.851,15.754
91.141,12.142,12.04
94.228,18.468,18.396
89.802,11.882,11.775
92.089,8.2978,8.1557
97.421,24.742,24.681
95.314,20.257,20.194
93.085,10.617,10.506
89.011,10.838,10.717
95.309,17.267,17.192
95.819,21.866,21.803
88.608,9.808,9.6827
93.367,11.34,11.234
91.882,12.679,12.57
95.761,23.185,23.121
90.783,16.439,16.355
92.062,12.89,12.788
92.586,17.635,17.557
93.189,18.289,18.211
91.87,13.264,13.158
94.246,16.326,16.237
91.359,9.4919,9.3588
93.157,18.806,18.733
91.258,10.38,10.252
94.18,20.335,20.264
95.64,21.544,21.476
92.725,17.646,17.569
94.453,21.77,21.706
91.356,13.803,13.703
91.75,15.224,15.133
92.059,12.459,12.361
94.159,16.156,16.066
89.358,15.706,15.622
92.184,16.071,15.983
91.899,17.609,17.528
94.561,22.065,22.001
88.624,11.327,11.215
96.58,25.277,25.217
92.586,16.648,16.565
92.547,17.715,17.637
92.818,15.005,14.911
90.332,14.923,14.836
91.651,17.055,16.977
94.767,17.27,17.194
96.83,21.951,21.883
89.556,12.315,12.208
93.404,17.787,17.717
96.01,20.972,20.91
91.708,16.336,16.252
91.527,13.883,13.787
95.553,23.684,23.623
94.082,19.766,19.693
97.688,23.137,23.072
94.293,23.209,23.148
93.976,19.453,19.378
91.264,10.143,10.013
90.21,12.771,12.667
95.582,23.772,23.709
94.039,19.324,19.254
92.967,18.813,18.74
90.893,11.646,11.533
96.706,20.788,20.724
89.288,8.2717,8.1202
95.802,22.87,22.812
93.526,13.15,13.053
90.792,15.717,15.627
97.127,23.715,23.655
94.671,21.57,21.502
94.905,17.325,17.251
94.43,21.831,21.766
91.318,15.714,15.63
89.714,8.2628,8.1187
91.846,11.124,11.004
95.645,21.724,21.656
93.862,11.946,11.842
91.37,14.324,14.229
88.889,10.775,10.656
91.768,9.4118,9.2895
92.864,14.614,14.521
89.807,12.151,12.045
90.81,16.45,16.372
93.217,20.532,20.461
93.33,18.525,18.449
93.491,17.612,17.534
91.804,13.55,13.45
95.684,23.062,22.998
90.681,14.21,14.116
91.827,16.04,15.957
90.653,8.9994,8.855
95.096,23.712,23.655
94.843,21.462,21.397
93.919,19.12,19.047
89.656,10.019,9.889
92.064,18.026,17.952
92.44,16.355,16.27
93.365,13.27,13.178
90.603,9.8606,9.7268
90.788,8.4019,8.2487
92.609,14.433,14.335
93.168,13.876,13.787
91.415,16.072,15.991
92.575,19.995,19.928
96.341,25.017,24.96
94.344,21.44,21.376
93.007,14.84,14.743
92.29,15.987,15.901
93.195,15.667,15.585
93.464,21.011,20.944
94.487,13.729,13.639
93.189,15.809,15.721
94.697,20.512,20.443
94.42,20.853,20.786
89.868,11.606,11.498
90.442,9.3971,9.2601
91.818,16.452,16.37
92.71,17.67,17.592
93.187,18.944,18.875
93.966,16.787,16.701
88.958,8.1099,7.9513
99.051,25.741,25.681
91.919,18.019,17.945
96.147,19.398,19.325
90.311,13.819,13.727
91.152,15.314,15.227
95.712,23.516,23.453
93.167,15.563,15.475
88.177,10.107,9.9904
95.486,20.476,20.404
94.759,17.305,17.23
90.514,9.8084,9.6753
94.451,22.715,22.648
90.396,13.214,13.113
91.518,12.823,12.722
95.017,20.807,20.739
89.138,8.4981,8.3587
91.688,12.653,12.554
92.673,19.546,19.476
90.487,21.558,21.494
92.733,19.774,19.706
97.468,25.985,25.927
96.371,23.079,23.015
91.565,16.394,16.314
92.375,15.689,15.601
93.283,17.839,17.766
93.269,17.142,17.071
93.538,18.164,18.088
97.905,25.114,25.054
91.896,16.072,15.99
91.597,13.288,13.194
93.513,13.75,13.661
88.472,11.426,11.318
98.776,25.437,25.379
92.851,16.517,16.434
92.22,13.951,13.852
93.017,16.792,16.71
95.158,18.289,18.221
96.546,24.36,24.298
93.66,19.885,19.816
92.931,12.063,11.965
90.71,10.87,10.752
93.1,18.049,17.975
94.638,21.599,21.534
93.954,19.994,19.922
91.463,15.261,15.174
92.903,15.214,15.123
96.329,23.769,23.706
95.768,23.731,23.672
93.108,13.137,13.045
90.782,12.772,12.666
95.504,20.07,20.005
94.146,21.205,21.139
91.194,14.936,14.85
90.833,15.533,15.448
92.168,17.734,17.658
92.19,11.79,11.675
96.413,22.868,22.807
97.51,23.197,23.14
93.283,19.695,19.623
93.754,16.359,16.275
94.449,19.293,19.221
93.089,16.36,16.277
95.772,23.269,23.212
96.715,21.658,21.593
92.813,19.986,19.918
93.403,17.645,17.565
89.143,8.8408,8.7011
93.412,19.98,19.91
92.109,9.825,9.7064
92.21,18.657,18.582
87.996,12.302,12.196
93.479,15.652,15.575
93.463,17.849,17.772
92.685,16.193,16.108
89.396,7.156,6.9787
91.698,16.33,16.252
93.292,16.627,16.55
94.946,22.255,22.189
92.12,11.776,11.658
95.893,23.274,23.21
97.083,24.748,24.685
93.897,16.745,16.661
91.376,14.997,14.908
92.374,15.091,14.996
89.883,11.063,10.953
88.07,9.4182,9.2914
90.133,12.821,12.722
94.242,20.437,20.371
91.869,16.186,16.104
92.034,16.301,16.217
95.212,18.708,18.636
90.577,9.5139,9.3904
92.142,15.524,15.434
93.99,17.649,17.57
92.481,15.519,15.433
92.937,16.168,16.084
90.961,15.366,15.278
92.922,17.472,17.391
93.127,21.109,21.05
94.032,14.238,14.15
94.036,18.798,18.727
93.351,19.05,18.979
92.743,15.123,15.032
92.316,15.246,15.159
93.661,14.767,14.683
92,16.006,15.921
91.523,15.471,15.384
95.815,21.745,21.683
96.166,23.347,23.283
90.933,12.873,12.769
94.594,15.976,15.887
88.203,10.025,9.8969
88.454,9.925,9.8029
92.555,16.328,16.246
94.882,17.932,17.855
93.389,18.848,18.777
88.71,11.159,11.04
95.926,24.372,24.317
93.257,19.798,19.727
93.803,12.945,12.852
92.452,14.248,14.154
90.868,12.267,12.156
93.622,20.454,20.391
94.258,17.594,17.522
92.592,13.805,13.711
92.213,15.765,15.678
93.248,20.546,20.484
94.261,19.324,19.247
91.669,12.775,12.666
95.956,22.274,22.214
92.801,17.371,17.287
91.536,14.439,14.346
93.025,17.299,17.215
92.719,18.521,18.448
93.749,18.811,18.739
94.705,15.398,15.312
92.845,13.033,12.942
91.268,12.64,12.537
90.608,12.115,12.013
90.73,13.586,13.488
92.109,15.58,15.494
91.731,13.909,13.809
92.558,13.154,13.049
94.162,20.632,20.566
92.7,15.267,15.176
91.295,13.286,13.185
94.687,20.937,20.869
92.006,14.619,14.53
92.275,18.898,18.833
93.47,18.523,18.451
94.914,21.096,21.029
92.05,19.236,19.166
96.643,16.927,16.851
92.035,18.258,18.19
93.338,10.193,10.078
86.46,7.1001,6.9332
93.312,13.944,13.854
95.351,22.582,22.517
94.524,20.989,20.923
93.405,19.532,19.46
93.722,10.575,10.463
91.632,17.496,17.419
94.1,19.951,19.884
94.336,20.271,20.202
90.182,10.657,10.534
95.729,19.222,19.152
98.345,27.338,27.285
91.316,13.47,13.37
92.189,15.494,15.406
101.83,26.801,26.748
93.821,18.279,18.205
94.002,14.125,14.034
92.03,12.983,12.871
92.678,16.195,16.113
93.904,17.314,17.234
93.758,20.576,20.51
91.351,11.173,11.059
98.749,28.636,28.584
90.035,10.823,10.701
93.821,19.063,18.986
90.135,9.8527,9.7135
97.523,24.905,24.846
96.5,23.416,23.352
93.422,19.966,19.897
90.051,11.477,11.362
89.798,10.71,10.59
94.068,20.551,20.486
93.267,19.102,19.03
95.795,21.92,21.856
93.748,16.043,15.955
91.821,14.434,14.34
95.983,17.6,17.527
94.327,19.471,19.399
88.061,10.117,9.9971
86.116,7.9409,7.7884
96.406,19.585,19.518
93.98,20.818,20.75
92.911,18.293,18.22
93.275,19.2,19.132
92.251,15.32,15.233
98.716,24.911,24.853
93.731,18.507,18.441
91.483,12.109,11.998
93.96,20.383,20.316
91.793,16.33,16.248
94.341,19.965,19.903
93.616,19.489,19.419
93.758,20.02,19.955
93.958,20.832,20.766
93.358,17.769,17.692
90.486,11.145,11.023
94.285,16.694,16.62
88.335,10.439,10.317
91.754,16.377,16.296
88.537,9.862,9.7349
97.611,24.671,24.612
94.186,15.938,15.854
93.54,16.441,16.362
91.982,16.027,15.946
87.85,10.901,10.788
96.669,22.928,22.869
96.125,24.343,24.287
95.967,17.264,17.187
86.571,11.916,11.815
92.974,11.692,11.589
94.864,22.252,22.191
93.655,21.269,21.203
94.23,19.037,18.963
89.715,16.368,16.285
94.713,19.881,19.812
94.492,14.007,13.916
92.717,8.2611,8.1174
92.843,14.698,14.608
94.539,14.985,14.902
94.861,20.543,20.472
96.042,21.117,21.052
92.306,14.801,14.708
93.606,16.532,16.449
93.31,12.741,12.646
93.531,19.621,19.554
94.68,22.287,22.226
90.534,13.936,13.843
94.676,20.705,20.635
93.383,18.548,18.474
96.62,23.973,23.911
90.49,13.789,13.696
90.696,13.554,13.462
97.933,28.692,28.637
98.153,26.222,26.165
91.736,9.0249,8.8969
92.72,14.691,14.599
94.382,15.096,15.014
93.945,19.32,19.25
94.893,20.798,20.735
91.413,15.586,15.503
92.398,17.48,17.403
90.933,10.195,10.064
90.364,8.266,8.1086
90.339,9.0616,8.9186
94.155,20.466,20.398
94.628,18.764,18.691
89.36,13.961,13.868
97.888,24.777,24.724
92.735,16.166,16.084
92.421,16.093,16.011
95.363,19.317,19.249
92.778,15.725,15.636
95.851,18.366,18.291
94.258,18.373,18.305
93.002,15.094,15.01
96.108,21.101,21.035
90.925,11.993,11.879
95.419,15.544,15.463
91.87,12.057,11.948
94.225,14.662,14.574
95.307,23.26,23.196
91.376,12.603,12.497
94.624,20.844,20.779
95.574,19.652,19.583
99.95,25.617,25.56
95.861,24.423,24.363
91.992,15.099,15.01
93.722,15.488,15.408
93.19,21.524,21.459
94.919,17.908,17.832
94.259,17.983,17.913
93.507,17.836,17.761
90.407,11.145,11.025
89.62,10.024,9.9013
97.102,19.87,19.805
93.873,18.23,18.155
93.758,19.851,19.779
94.141,14.904,14.82
94.451,19.398,19.334
92.071,14.594,14.502
95.232,20.174,20.106
95.344,22.321,22.256
97.373,23.712,23.649
94.751,19.196,19.124
92.966,8.809,8.6736
87.192,7.7392,7.583
90.747,10.036,9.9041
92.242,16.361,16.279
92.639,14.003,13.909
89.32,6.2786,6.0809
92.449,14.713,14.621
94.299,19.691,19.621
89.187,9.3366,9.2014
94.087,11.711,11.603
93.171,20.184,20.121
93.06,17.526,17.45
93.273,20.14,20.074
94.869,19.362,19.291
96.875,19.134,19.064
94.345,22.19,22.126
94.435,18.167,18.1
96.897,24.225,24.162
91.918,12.275,12.165
94.919,20.384,20.316
92.548,17.091,17.012
93.287,16.459,16.375
93.434,18.145,18.068
95.976,17.805,17.732
93.863,18.917,18.844
95.652,24.18,24.122
93.789,19.621,19.553
91.257,14.528,14.433
91.173,14.856,14.769
94.388,19.429,19.364
92.449,7.4434,7.2853
92.21,16.502,16.419
94.161,15.898,15.819
91.019,14.153,14.061
93.21,14.039,13.954
94.913,18.02,17.947
94.096,20.753,20.686
93.35,17.402,17.322
91.372,14.47,14.376
92.497,14.815,14.723
94.452,19.56,19.487
90.238,14.644,14.547
92.736,10.149,10.036
90.353,13.622,13.526
86.071,6.5256,6.3494
97.076,24.606,24.548
94.063,21.503,21.437
93.068,13.477,13.383
93.674,10.469,10.356
94.495,18.578,18.505
91.608,15.3,15.213
93.306,13.651,13.564
91.931,16.113,16.031
88.804,8.9721,8.8372
94.265,21.604,21.538
94.798,23.966,23.912
93.784,18.022,17.945
89.99,11.644,11.534
94.532,18.182,18.114
94.532,23.946,23.884
93.736,19.477,19.407
93.422,19.3,19.232
94.972,20.551,20.486
94.048,20.435,20.369
93.412,14.254,14.157
95.622,19.257,19.185
94.256,15.493,15.413
94.005,20.874,20.807
89.696,11.014,10.899
93.445,17.807,17.729
92.299,12.77,12.668
91.288,15.147,15.06
94.361,21.451,21.39
92.8,15.824,15.737
94.31,21.428,21.364
94.754,19.123,19.054
93.819,22.501,22.442
94.78,22.344,22.281
97.433,27.33,27.278
93.88,18.215,18.141
97.043,22.847,22.783
90.115,14.097,14.004
94.629,20.485,20.415
97.095,23.607,23.544
90.662,14.482,14.388
92.269,19.269,19.201
90.615,11.913,11.803
95.809,25.303,25.249
93.638,14.345,14.259
92.595,14.238,14.148
94.67,21.486,21.424
93.987,18.385,18.308
92.325,16.211,16.128
98.039,24.437,24.377
92.953,16.709,16.626
91.927,18.33,18.252
94.233,17.487,17.411
92.361,17.102,17.021
93.662,18.151,18.076
93.63,15.932,15.852
94.532,19.227,19.157
90.729,12.073,11.962
93.313,19.415,19.345
94.288,19.099,19.024
95.848,20.181,20.116
93.933,19.115,19.041
93.438,17.184,17.104
94.184,20.32,20.247
90.395,12.433,12.328
94.819,20.677,20.609
88.603,11.63,11.524
95.098,19.12,19.049
91.875,14.448,14.358
89.409,12.543,12.444
92.59,16.245,16.164
94.023,12.849,12.755
95.093,19.825,19.755
90.649,7.7067,7.5406
94.117,21.311,21.244
93.251,17.681,17.601
92.031,15.634,15.548
94.011,15.214,15.133
92.217,16.707,16.625
93.286,12.627,12.532
95.659,25.483,25.429
93.691,18.293,18.214
92.314,16.201,16.118
89.263,8.419,8.2683
92.333,16.529,16.451
90.631,8.6157,8.4658
88.903,11.897,11.793
94.311,21.201,21.135
94.845,19.15,19.079
91.587,14.39,14.295
90.839,9.4373,9.2961
95.1,21.603,21.536
91.607,15.374,15.29
96.725,19.926,19.859
89.77,10.271,10.149
94.136,18.348,18.271
96.071,19.036,18.971
94.055,15.456,15.364
90.509,12.643,12.534
93.204,16.815,16.735
94.014,19.569,19.499
93.492,16.322,16.236
95.785,19.755,19.688
92.334,9.4881,9.3639
93.6,17.131,17.058
93.253,15.771,15.683
93.506,16.854,16.776
91.67,12.305,12.201
90.808,12.581,12.48
95.257,20.274,20.207
92.193,15.713,15.628
92.306,15.164,15.075
94.39,21.617,21.552
96.758,26.389,26.331
95.851,20.079,20.015
93.608,18.641,18.565
97.104,23.958,23.901
93.999,19.427,19.355
90.053,9.4078,9.2694
93.683,17.753,17.68
90.562,8.0152,7.8546
97.256,29.147,29.094
91.564,14.662,14.57
91.995,16.632,16.558
95.046,20.333,20.266
92.129,13.253,13.152
97.363,24.466,24.403
93.869,21.41,21.345
94.507,19.835,19.764
93.696,11.174,11.063
93.333,19.33,19.261
94.29,21.455,21.39
93.91,12.028,11.928
96.589,24.769,24.712
