136.48,74.471,74.442
136.48,74.572,74.543
137.13,73.657,73.627
134.01,73.963,73.935
136.06,75.038,75.01
134.01,73.537,73.509
133.9,73.898,73.87
134.27,73.832,73.804
136.07,74.228,74.199
135.18,74.62,74.593
