0.0038096,0.0026938
0.0038096,0.0026938
0.0038096,0.0026938
0.0038096,0.0026938
0.0038096,0.0026938
0.0038096,0.0026938
0.0038096,0.0026938
0.0038096,0.0026938
0.0038096,0.0026938
0.0038096,0.0026938
0.0038568,0.0027272
0.0038568,0.0027272
0.0038568,0.0027272
0.0038568,0.0027272
0.0038568,0.0027272
0.0038568,0.0027272
0.0038568,0.0027272
0.0038568,0.0027272
0.0038568,0.0027272
0.0038568,0.0027272
0.0039042,0.0027607
0.0039042,0.0027607
0.0039042,0.0027607
0.0039042,0.0027607
0.0039042,0.0027607
0.0039042,0.0027607
0.0039042,0.0027607
0.0039042,0.0027607
0.0039042,0.0027607
0.0039042,0.0027607
0.0039518,0.0027944
0.0039518,0.0027944
0.0039518,0.0027944
0.0039518,0.0027944
0.0039518,0.0027944
0.0039518,0.0027944
0.0039518,0.0027944
0.0039518,0.0027944
0.0039518,0.0027944
0.0039518,0.0027944
0.0039995,0.0028281
0.0039995,0.0028281
0.0039995,0.0028281
0.0039995,0.0028281
0.0039995,0.0028281
0.0039995,0.0028281
0.0039995,0.0028281
0.0039995,0.0028281
0.0039995,0.0028281
0.0039995,0.0028281
0.0040474,0.0028619
0.0040474,0.0028619
0.0040474,0.0028619
0.0040474,0.0028619
0.0040474,0.0028619
0.0040474,0.0028619
0.0040474,0.0028619
0.0040474,0.0028619
0.0040474,0.0028619
0.0040474,0.0028619
0.0040954,0.0028959
0.0040954,0.0028959
0.0040954,0.0028959
0.0040954,0.0028959
0.0040954,0.0028959
0.0040954,0.0028959
0.0040954,0.0028959
0.0040954,0.0028959
0.0040954,0.0028959
0.0040954,0.0028959
0.0041435,0.0029299
0.0041435,0.0029299
0.0041435,0.0029299
0.0041435,0.0029299
0.0041435,0.0029299
0.0041435,0.0029299
0.0041435,0.0029299
0.0041435,0.0029299
0.0041435,0.0029299
0.0041435,0.0029299
0.0041918,0.002964
0.0041918,0.002964
0.0041918,0.002964
0.0041918,0.002964
0.0041918,0.002964
0.0041918,0.002964
0.0041918,0.002964
0.0041918,0.002964
0.0041918,0.002964
0.0041918,0.002964
0.0042402,0.0029983
0.0042402,0.0029983
0.0042402,0.0029983
0.0042402,0.0029983
0.0042402,0.0029983
0.0042402,0.0029983
0.0042402,0.0029983
0.0042402,0.0029983
0.0042402,0.0029983
0.0042402,0.0029983
0.0042888,0.0030326
0.0042888,0.0030326
0.0042888,0.0030326
0.0042888,0.0030326
0.0042888,0.0030326
0.0042888,0.0030326
0.0042888,0.0030326
0.0042888,0.0030326
0.0042888,0.0030326
0.0042888,0.0030326
0.0043375,0.0030671
0.0043375,0.0030671
0.0043375,0.0030671
0.0043375,0.0030671
0.0043375,0.0030671
