0.030864,0.021824
0.030778,0.021763
0.030691,0.021702
0.030604,0.02164
0.030516,0.021578
0.030427,0.021515
0.030338,0.021452
0.030249,0.021389
0.030159,0.021325
0.030068,0.021261
0.029977,0.021197
0.029885,0.021132
0.029793,0.021067
0.0297,0.021001
0.029607,0.020935
0.029513,0.020869
0.029418,0.020802
0.029323,0.020735
0.029228,0.020667
0.029131,0.020599
0.029035,0.020531
0.028937,0.020462
0.028839,0.020393
0.028741,0.020323
0.028642,0.020253
0.028542,0.020182
0.028442,0.020111
0.028341,0.02004
0.028239,0.019968
0.028137,0.019896
0.028034,0.019823
0.027931,0.01975
0.027827,0.019676
0.027722,0.019602
0.027617,0.019528
0.027511,0.019453
0.027404,0.019378
0.027297,0.019302
0.027189,0.019225
0.02708,0.019149
0.026971,0.019071
0.026861,0.018994
0.026751,0.018916
0.026639,0.018837
0.026528,0.018758
0.026415,0.018678
0.026302,0.018598
0.026188,0.018517
0.026073,0.018436
0.025957,0.018355
0.025841,0.018273
0.025724,0.01819
0.025607,0.018107
0.025489,0.018023
0.02537,0.017939
0.02525,0.017854
0.025129,0.017769
0.025008,0.017683
0.024886,0.017597
0.024763,0.01751
0.02464,0.017423
0.024516,0.017335
0.02439,0.017247
0.024265,0.017158
0.024138,0.017068
0.024011,0.016978
0.023882,0.016887
0.023753,0.016796
0.023624,0.016704
0.023493,0.016612
0.023362,0.016519
0.023229,0.016426
0.023096,0.016331
0.022962,0.016237
0.022827,0.016141
0.022692,0.016046
0.022555,0.015949
0.022418,0.015852
0.02228,0.015754
0.022141,0.015656
0.022001,0.015557
0.02186,0.015457
0.021718,0.015357
0.021575,0.015256
0.021432,0.015155
0.021287,0.015053
0.021142,0.01495
0.020996,0.014846
0.020849,0.014742
0.0207,0.014637
0.020551,0.014532
0.020401,0.014426
0.02025,0.014319
0.020098,0.014212
0.019945,0.014103
0.019791,0.013995
0.019636,0.013885
0.01948,0.013775
0.019323,0.013664
0.019165,0.013552
0.019007,0.01344
0.018847,0.013326
0.018685,0.013213
0.018523,0.013098
0.01836,0.012983
0.018196,0.012867
0.018031,0.01275
0.017865,0.012632
0.017697,0.012514
0.017529,0.012395
0.017359,0.012275
0.017188,0.012154
0.017017,0.012033
0.016844,0.01191
0.01667,0.011787
0.016495,0.011663
0.016318,0.011539
0.016141,0.011413
0.015962,0.011287
0.015782,0.01116
0.015601,0.011032
0.015419,0.010903
0.015236,0.010773
0.015051,0.010643
0.014865,0.010511
0.014678,0.010379
0.01449,0.010246
0.0143,0.010112
0.01411,0.0099769
0.013917,0.0098411
0.013724,0.0097044
0.013529,0.0095668
0.013334,0.0094282
0.013136,0.0092888
0.012938,0.0091484
0.012738,0.009007
0.012537,0.0088647
0.012334,0.0087215
0.01213,0.0085773
0.011925,0.0084321
0.011718,0.008286
0.01151,0.0081389
0.011301,0.0079907
0.01109,0.0078416
0.010877,0.0076915
0.010664,0.0075404
0.010448,0.0073882
0.010232,0.007235
0.010014,0.0070808
0.0097941,0.0069255
0.009573,0.0067692
0.0093504,0.0066117
0.0091263,0.0064533
0.0089007,0.0062937
0.0086735,0.0061331
0.0084447,0.0059713
0.0082144,0.0058085
0.0079825,0.0056445
0.0077491,0.0054794
0.007514,0.0053132
0.0072773,0.0051458
0.007039,0.0049773
0.006799,0.0048076
0.0065574,0.0046368
0.0063141,0.0044647
0.0060691,0.0042915
0.0058225,0.0041171
0.0055741,0.0039415
0.005324,0.0037647
0.0050722,0.0035866
0.0048187,0.0034073
0.0045633,0.0032268
0.0043063,0.003045
0.0040474,0.0028619
0.0037867,0.0026776
0.0035243,0.0024921
0.0032601,0.0023052
0.002994,0.0021171
0.0027262,0.0019277
0.0024566,0.001737
0.0021851,0.0015451
0.001912,0.001352
0.0016373,0.0011577
0.0013611,0.00096244
0.0010838,0.00076639
0.00080648,0.00057027
0.00053199,0.00037617
0.00027556,0.00019485
0.0001807,0.00012777
0.00039586,0.00027992
0.0006721,0.00047525
0.00095988,0.00067874
0.0012528,0.00088583
0.0015491,0.0010953
