0.301,10145.51,-5763.3745,6007.925,894.47864,3472.1863,2604.2046,5625.557,4244.923,-908.2509,354.33978,-653.62994,-3095.9102,-3577.2983,5202.6304,-5917.8013
0.302,10144.602,-5764.375,6007.059,896.69385,3471.5718,2605.7925,5625.4395,4245.527,-909.1589,352.8524,-653.3762,-3096.0737,-3576.1804,5203.4976,-5913.9214
0.303,10143.693,-5765.377,6006.1914,898.9086,3470.9568,2607.3801,5625.3223,4246.1294,-910.0667,351.36618,-653.1219,-3096.2373,-3575.0627,5204.364,-5910.0415
0.304,10142.786,-5766.3784,6005.325,901.1233,3470.342,2608.9678,5625.204,4246.7334,-910.9742,349.87906,-652.86786,-3096.401,-3573.946,5205.231,-5906.162
0.305,10141.877,-5767.38,6004.4595,903.3374,3469.7275,2610.5547,5625.0874,4247.337,-911.88196,348.39212,-652.6141,-3096.564,-3572.8296,5206.0977,-5902.282
0.306,10140.969,-5768.381,6003.593,905.5517,3469.113,2612.1423,5624.97,4247.9404,-912.7894,346.9053,-652.3602,-3096.727,-3571.7122,5206.9653,-5898.404
0.307,10140.062,-5769.382,6002.726,907.76587,3468.498,2613.7297,5624.853,4248.5435,-913.69696,345.4188,-652.1063,-3096.8901,-3570.5952,5207.832,-5894.5254
0.308,10139.153,-5770.3833,6001.86,909.9812,3467.8838,2615.317,5624.735,4249.147,-914.60443,343.93213,-651.8523,-3097.054,-3569.4785,5208.6978,-5890.647
0.309,10138.245,-5771.3843,6000.9937,912.19476,3467.269,2616.9038,5624.6177,4249.75,-915.5118,342.4458,-651.5982,-3097.217,-3568.3613,5209.5645,-5886.768
0.31,10137.337,-5772.3853,6000.1274,914.40875,3466.655,2618.4912,5624.501,4250.3535,-916.4194,340.95898,-651.34436,-3097.3809,-3567.2446,5210.4316,-5882.889
0.311,10136.429,-5773.386,5999.261,916.6227,3466.0405,2620.0781,5624.383,4250.957,-917.3267,339.47324,-651.09076,-3097.5437,-3566.128,5211.298,-5879.011
0.312,10135.521,-5774.387,5998.395,918.83624,3465.426,2621.6648,5624.2656,4251.56,-918.2341,337.98627,-650.8365,-3097.7075,-3565.0112,5212.1655,-5875.1333
0.313,10134.613,-5775.3887,5997.5293,921.0504,3464.8113,2623.2515,5624.148,4252.1636,-919.14124,336.50024,-650.58295,-3097.8704,-3563.8943,5213.0317,-5871.255
0.314,10133.706,-5776.3896,5996.663,923.26416,3464.1975,2624.8384,5624.031,4252.7666,-920.0487,335.01434,-650.32886,-3098.034,-3562.7776,5213.897,-5867.3774
0.315,10132.798,-5777.39,5995.7974,925.4777,3463.5833,2626.425,5623.9136,4253.37,-920.95575,333.5286,-650.0749,-3098.1973,-3561.6611,5214.764,-5863.501
0.316,10131.89,-5778.391,5994.9307,927.691,3462.9688,2628.0117,5623.7964,4253.973,-921.8631,332.04224,-649.82104,-3098.3616,-3560.544,5215.63,-5859.6235
0.317,10130.983,-5779.392,5994.065,929.90424,3462.354,2629.598,5623.6787,4254.576,-922.7701,330.5565,-649.5672,-3098.524,-3559.4277,5216.4966,-5855.746
0.318,10130.075,-5780.3926,5993.1987,932.1171,3461.74,2631.1846,5623.5605,4255.179,-923.6771,329.0706,-649.3133,-3098.6875,-3558.311,5217.363,-5851.8696
0.319,10129.167,-5781.3936,5992.333,934.33105,3461.1257,2632.7708,5623.4443,4255.782,-924.58417,327.585,-649.0593,-3098.851,-3557.195,5218.23,-5847.9937
0.32,10128.26,-5782.394,5991.4673,936.5434,3460.5112,2634.3572,5623.3267,4256.3857,-925.49115,326.0988,-648.8056,-3099.0146,-3556.0784,5219.0947,-5844.117
0.321,10127.353,-5783.395,5990.6016,938.75714,3459.8975,2635.9434,5623.2095,4256.989,-926.3981,324.61365,-648.55164,-3099.1777,-3554.9626,5219.96,-5840.2407
0.322,10126.445,-5784.3955,5989.7354,940.96985,3459.2827,2637.5295,5623.0923,4257.5913,-927.30493,323.12775,-648.2978,-3099.341,-3553.8457,5220.826,-5836.365
0.323,10125.537,-5785.396,5988.87,943.18225,3458.6687,2639.1155,5622.9746,4258.1943,-928.2118,321.6429,-648.0438,-3099.505,-3552.73,5221.6914,-5832.4897
0.324,10124.63,-5786.397,5988.004,945.39496,3458.055,2640.7014,5622.8574,4258.7974,-929.11865,320.15674,-647.79016,-3099.668,-3551.6135,5222.5586,-5828.614
0.325,10123.723,-5787.3975,5987.138,947.6071,3457.441,2642.287,5622.74,4259.4004,-930.0254,318.67203,-647.5365,-3099.8313,-3550.4973,5223.423,-5824.7383
