0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.3,5052.5913,581.53156,6588.4595,-8055.787,-702.3414,1901.2058,-820.8206,-133.62642,5200.0566,693.248,-2944.3823,-4186.867,-2424.8335,12474.328,-2604.4612
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.301,5052.635,581.6346,6588.4995,-8055.974,-702.48236,1901.2976,-820.7768,-133.62372,5200.109,693.26013,-2944.5134,-4186.935,-2424.7815,12474.622,-2604.4658
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.302,5052.6777,581.7376,6588.539,-8056.1616,-702.62476,1901.3894,-820.7324,-133.62007,5200.162,693.272,-2944.6448,-4187.002,-2424.73,12474.916,-2604.471
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.303,5052.7207,581.8414,6588.5786,-8056.3486,-702.76624,1901.4813,-820.6885,-133.61736,5200.2144,693.2844,-2944.7761,-4187.07,-2424.678,12475.207,-2604.4763
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.304,5052.7646,581.9451,6588.6187,-8056.5366,-702.9078,1901.5735,-820.6447,-133.61488,5200.267,693.2965,-2944.9072,-4187.1377,-2424.627,12475.501,-2604.4807
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.305,5052.8086,582.0474,6588.6587,-8056.724,-703.04944,1901.6655,-820.6009,-133.61194,5200.3193,693.30896,-2945.0386,-4187.206,-2424.5754,12475.793,-2604.4863
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.306,5052.852,582.1512,6588.6978,-8056.911,-703.1912,1901.7576,-820.5563,-133.60901,5200.372,693.3211,-2945.1694,-4187.274,-2424.5234,12476.087,-2604.4912
0.307,5052.895,582.2543,6588.7373,-8057.0986,-703.33246,1901.8496,-820.5129,-133.60571,5200.425,693.33356,-2945.3008,-4187.3413,-2424.472,12476.381,-2604.4963
0.307,5052.895,582.2543,6588.7373,-8057.0986,-703.33246,1901.8496,-820.5129,-133.60571,5200.425,693.33356,-2945.3008,-4187.3413,-2424.472,12476.381,-2604.4963
