0.301,3405.9,691.67,1287.6,1729.2,2963.9,2817.1,2960.7,2061.7,1314.5,-89.18,-890.2,-678.27,-1390.3,-2314.3,-4551.3,0.0022489,0.0015894
0.302,3404.7,694.08,1289.2,1729.1,2961.8,2810.3,2954.3,2057.6,1313.5,-92.904,-896.09,-678.94,-1383.4,-2305.5,-4553.8,0.0022483,0.0015889
0.303,3403.3,696.57,1290.9,1729,2959.7,2803.5,2948,2053.4,1312.4,-96.557,-901.92,-679.7,-1376.7,-2296.5,-4556.2,0.0022476,0.0015884
0.304,3402.1,698.89,1292.5,1729,2957.8,2796.6,2941.5,2049.3,1311.5,-100.18,-907.85,-680.46,-1369.9,-2287.7,-4558.6,0.002247,0.001588
0.305,3401,701.15,1294,1729,2955.9,2789.8,2934.9,2045.2,1310.6,-103.76,-913.81,-681.26,-1363,-2278.9,-4561,0.0022463,0.0015875
0.306,3400,703.19,1295.4,1729.2,2954.1,2782.8,2928.1,2041.1,1309.8,-107.28,-919.87,-682.07,-1356.2,-2270.2,-4563.1,0.0022456,0.0015871
0.307,3398.9,705.38,1296.9,1729.2,2952.3,2776,2921.5,2037,1309,-110.75,-925.86,-682.97,-1349.4,-2261.4,-4565.4,0.002245,0.0015866
0.308,3397.9,707.56,1298.3,1729.2,2950.5,2769.1,2914.8,2032.8,1308.1,-114.17,-931.84,-683.93,-1342.7,-2252.5,-4567.6,0.0022443,0.0015861
0.309,3396.9,709.67,1299.8,1729.3,2948.7,2762.3,2908,2028.5,1307.4,-117.53,-937.86,-684.92,-1336,-2243.6,-4569.8,0.0022437,0.0015857
0.31,3395.9,711.75,1301.1,1729.4,2947,2755.5,2901.2,2024.3,1306.6,-120.84,-943.88,-685.97,-1329.3,-2234.8,-4571.9,0.002243,0.0015852
0.311,3395.1,713.61,1302.4,1729.7,2945.5,2748.6,2894.2,2020.2,1306.1,-124.17,-950.1,-687.02,-1322.4,-2225.9,-4574.1,0.0022424,0.0015847
0.312,3394.2,715.61,1303.7,1729.8,2943.9,2741.8,2887.2,2015.9,1305.4,-127.37,-956.17,-688.16,-1315.7,-2217.1,-4576.2,0.0022417,0.0015843
0.313,3393.3,717.56,1305,1729.9,2942.3,2735,2880.2,2011.6,1304.7,-130.52,-962.23,-689.35,-1309.1,-2208.2,-4578.2,0.002241,0.0015838
0.314,3392.5,719.47,1306.3,1730.1,2940.7,2728.2,2873.2,2007.3,1304.1,-133.62,-968.31,-690.6,-1302.4,-2199.3,-4580.1,0.0022403,0.0015833
0.315,3391.7,721.35,1307.5,1730.2,2939.2,2721.4,2866.1,2002.9,1303.5,-136.66,-974.4,-691.89,-1295.8,-2190.4,-4582,0.0022397,0.0015828
0.316,3390.9,723.18,1308.6,1730.4,2937.7,2714.7,2859,1998.6,1302.9,-139.64,-980.52,-693.22,-1289.2,-2181.5,-4583.9,0.002239,0.0015824
0.317,3390.2,724.99,1309.8,1730.5,2936.3,2707.9,2851.8,1994.2,1302.3,-142.57,-986.62,-694.62,-1282.7,-2172.5,-4585.7,0.0022383,0.0015819
0.318,3389.6,726.75,1310.9,1730.7,2934.9,2701.2,2844.5,1989.7,1301.8,-145.44,-992.75,-696.06,-1276.1,-2163.6,-4587.5,0.0022376,0.0015814
0.319,3388.9,728.46,1311.9,1730.9,2933.5,2694.5,2837.2,1985.3,1301.3,-148.25,-998.89,-697.54,-1269.6,-2154.7,-4589.3,0.0022369,0.0015809
0.32,3388.4,730.14,1312.9,1731.2,2932.2,2687.8,2829.9,1980.8,1300.8,-151,-1005,-699.08,-1263,-2145.8,-4591,0.0022363,0.0015804
0.321,3387.8,731.78,1313.9,1731.4,2930.9,2681.1,2822.5,1976.3,1300.3,-153.7,-1011.2,-700.66,-1256.6,-2136.8,-4592.6,0.0022356,0.0015799
0.322,3387.3,733.4,1314.9,1731.6,2929.7,2674.5,2815,1971.7,1299.9,-156.33,-1017.4,-702.3,-1250.1,-2127.9,-4594.2,0.0022349,0.0015795
0.323,3386.9,734.98,1315.8,1731.8,2928.5,2667.9,2807.5,1967.2,1299.5,-158.91,-1023.5,-703.99,-1243.7,-2118.9,-4595.8,0.0022342,0.001579
0.324,3386.5,736.5,1316.6,1732.1,2927.4,2661.3,2800,1962.6,1299.1,-161.42,-1029.7,-705.73,-1237.2,-2110,-4597.3,0.0022335,0.0015785
0.325,3386.1,738.01,1317.5,1732.3,2926.3,2654.7,2792.4,1957.9,1298.7,-163.87,-1035.9,-707.52,-1230.9,-2101,-4598.8,0.0022328,0.001578
0.326,3385.8,739.46,1318.2,1732.5,2925.2,2648.1,2784.7,1953.3,1298.4,-166.27,-1042.1,-709.36,-1224.5,-2092,-4600.2,0.0022321,0.0015775
0.327,3385.5,740.89,1319,1732.8,2924.2,2641.6,2777,1948.6,1298,-168.59,-1048.3,-711.25,-1218.2,-2083.1,-4601.6,0.0022314,0.001577
